region,county_name,campground_tag_ID,campground_ID,county_ID,camping_site_name,address,Tag,ref_keywords,tag_count,latitude,longitude
北區,新竹縣,2030,835,6,星空漫漫 Starry sky,新竹縣尖石鄉28-1號,寵物友善,寵物,1,24.548314,121.343789
北區,新竹縣,2031,835,6,星空漫漫 Starry sky,新竹縣尖石鄉28-1號,免搭帳篷(懶人露營),懶人,1,24.548314,121.343789
北區,新竹縣,2032,835,6,星空漫漫 Starry sky,新竹縣尖石鄉28-1號,服務態度佳,服務｜服務員,1,24.548314,121.343789
北區,新竹縣,2033,835,6,星空漫漫 Starry sky,新竹縣尖石鄉28-1號,營地維護佳,環境｜設備｜設施｜齊全,1,24.548314,121.343789
北區,新竹縣,2042,838,6,星院露營區,新竹縣北埔鄉鄉下10鄰,親子友善,小孩｜小朋友｜沙坑｜溜滑梯,1,24.702003,121.0566848
北區,新竹縣,2043,838,6,星院露營區,新竹縣北埔鄉鄉下10鄰,廁所整潔,乾淨｜廁所｜衛浴,1,24.702003,121.0566848
北區,新竹縣,2044,838,6,星院露營區,新竹縣北埔鄉鄉下10鄰,服務態度佳,營主｜親切,1,24.702003,121.0566848
北區,新竹縣,2080,847,6,景色天地露營區,新竹縣尖石鄉內灣老街在導航上山路線才是正確道路,廁所整潔,不錯｜乾淨｜五星｜值得｜廁所｜很棒｜整體｜衛浴,1,24.548314,121.343789
北區,新竹縣,2081,847,6,景色天地露營區,新竹縣尖石鄉內灣老街在導航上山路線才是正確道路,營地維護佳,不錯｜五星｜值得｜營主｜營地｜環境｜用心｜整體,1,24.548314,121.343789
北區,新竹縣,2082,847,6,景色天地露營區,新竹縣尖石鄉內灣老街在導航上山路線才是正確道路,景觀漂亮,不錯｜五星｜值得｜夜景｜天地｜景色,1,24.548314,121.343789
北區,新竹縣,2083,847,6,景色天地露營區,新竹縣尖石鄉內灣老街在導航上山路線才是正確道路,服務態度佳,不錯｜五星｜值得｜很棒｜感謝｜營主｜用心,1,24.548314,121.343789
北區,新竹縣,2088,849,6,晴空森林,新竹縣尖石鄉那羅村煤源產業道路1.5公里右轉晴空小徑1.5公里,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
北區,新竹縣,2089,849,6,晴空森林,新竹縣尖石鄉那羅村煤源產業道路1.5公里右轉晴空小徑1.5公里,淋浴設備佳,洗澡｜浴室｜熱水,1,24.548314,121.343789
北區,新竹縣,2090,849,6,晴空森林,新竹縣尖石鄉那羅村煤源產業道路1.5公里右轉晴空小徑1.5公里,營地維護佳,環境｜營區｜營地,1,24.548314,121.343789
北區,新竹縣,2121,859,6,有愛一家露營區,新竹縣五峰鄉一鄰23-5號,景觀漂亮,夕陽｜夜景｜漂亮,1,24.574493,121.087514
北區,新竹縣,2122,859,6,有愛一家露營區,新竹縣五峰鄉一鄰23-5號,適合賞櫻,賞櫻,1,24.574493,121.087514
北區,新竹縣,2242,903,6,森林遇,新竹縣尖石鄉號,親子友善,孩子,1,24.548314,121.343789
北區,新竹縣,2243,903,6,森林遇,新竹縣尖石鄉號,景觀漂亮,景色｜景觀｜風景,1,24.548314,121.343789
北區,新竹縣,2244,903,6,森林遇,新竹縣尖石鄉號,服務態度佳,熱情｜營主｜營主夫｜營主夫婦｜用心｜親切,1,24.548314,121.343789
北區,新竹縣,2245,903,6,森林遇,新竹縣尖石鄉號,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
北區,新竹縣,2246,903,6,森林遇,新竹縣尖石鄉號,營主用心經營,營主｜營主夫｜營主夫婦｜用心,1,24.548314,121.343789
北區,新竹縣,2247,903,6,森林遇,新竹縣尖石鄉號,營地維護佳,環境,1,24.548314,121.343789
北區,新竹縣,2274,913,6,樂奔露營區,新竹縣尖石鄉水田150之5號,寵物友善,狗狗｜友善,1,24.548314,121.343789
北區,新竹縣,2275,913,6,樂奔露營區,新竹縣尖石鄉水田150之5號,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
北區,新竹縣,2276,913,6,樂奔露營區,新竹縣尖石鄉水田150之5號,營主用心經營,營主｜用心,1,24.548314,121.343789
北區,新竹縣,2277,913,6,樂奔露營區,新竹縣尖石鄉水田150之5號,營地維護佳,維護,1,24.548314,121.343789
北區,新竹縣,2304,923,6,樸真園六曲窩生態園區,新竹縣關西鎮六區窩道路,廁所整潔,不錯｜乾淨｜廁所｜很棒,1,24.792632,121.175891
北區,新竹縣,2305,923,6,樸真園六曲窩生態園區,新竹縣關西鎮六區窩道路,營地維護佳,維護｜營地｜環境｜超好,1,24.792632,121.175891
北區,新竹縣,2322,928,6,櫻之林休閒農場,新竹縣五峰鄉鄰(臨270之1號,廁所整潔,乾淨｜廁所｜衛浴,1,24.574493,121.087514
北區,新竹縣,2323,928,6,櫻之林休閒農場,新竹縣五峰鄉鄰(臨270之1號,營主用心經營,好客｜招呼｜營主,1,24.574493,121.087514
北區,新竹縣,2326,930,6,櫻花谷露營區,新竹縣尖石鄉水田4鄰36-1號,親子友善,小孩｜親子｜適合,1,24.548314,121.343789
北區,新竹縣,2327,930,6,櫻花谷露營區,新竹縣尖石鄉水田4鄰36-1號,廁所整潔,乾淨｜廁所｜很乾淨,1,24.548314,121.343789
北區,新竹縣,2328,930,6,櫻花谷露營區,新竹縣尖石鄉水田4鄰36-1號,營主用心經營,營主｜用心｜規劃｜親切,1,24.548314,121.343789
北區,新竹縣,2329,930,6,櫻花谷露營區,新竹縣尖石鄉水田4鄰36-1號,適合賞櫻,櫻區｜櫻花,1,24.548314,121.343789
北區,新竹縣,2330,931,6,歐莎露營區Osa Camping,新竹縣尖石鄉2鄰,廁所整潔,乾淨｜廁所｜浴廁｜衛浴,1,24.548314,121.343789
北區,新竹縣,2331,931,6,歐莎露營區Osa Camping,新竹縣尖石鄉2鄰,營主用心經營,好客｜熱心｜熱情｜營主｜老闆娘｜親切｜解決,1,24.548314,121.343789
北區,新竹縣,2332,931,6,歐莎露營區Osa Camping,新竹縣尖石鄉2鄰,自然生態豐富,螢火蟲｜生態,1,24.548314,121.343789
北區,新竹縣,2365,941,6,比拉多露營區,新竹縣五峰鄉25號,廁所整潔,不用｜乾淨｜廁所｜很棒,1,24.574493,121.087514
北區,新竹縣,2366,941,6,比拉多露營區,新竹縣五峰鄉25號,營主用心經營,營主｜用心｜經營,1,24.574493,121.087514
北區,新竹縣,2367,941,6,比拉多露營區,新竹縣五峰鄉25號,營地維護佳,維護｜草皮,1,24.574493,121.087514
北區,新竹縣,2368,941,6,比拉多露營區,新竹縣五峰鄉25號,景觀漂亮,美景｜風景,1,24.574493,121.087514
北區,新竹縣,2369,941,6,比拉多露營區,新竹縣五峰鄉25號,服務態度佳,營主｜用心｜經營,1,24.574493,121.087514
北區,新竹縣,2396,950,6,水田六四露營區,新竹縣尖石鄉水田道路64-1號,親子友善,小孩｜玩水｜溪水｜溪邊｜螢火蟲｜環境｜生態,1,24.548314,121.343789
北區,新竹縣,2397,950,6,水田六四露營區,新竹縣尖石鄉水田道路64-1號,廁所整潔,乾淨｜廁所｜整潔,1,24.548314,121.343789
北區,新竹縣,2398,950,6,水田六四露營區,新竹縣尖石鄉水田道路64-1號,服務態度佳,態度｜服務｜親切,1,24.548314,121.343789
北區,新竹縣,2399,950,6,水田六四露營區,新竹縣尖石鄉水田道路64-1號,營主用心經營,營主,1,24.548314,121.343789
北區,新竹縣,2476,970,6,泰里埔露營區,新竹縣尖石鄉3鄰24號,營主用心經營,營主｜熱情,1,24.548314,121.343789
北區,新竹縣,2477,970,6,泰里埔露營區,新竹縣尖石鄉3鄰24號,營地維護佳,營地｜環境,1,24.548314,121.343789
北區,新竹縣,2620,1013,6,熊麻吉親子露營區,新竹縣尖石鄉那羅209之七,親子友善,大人｜小孩｜小朋友｜親子｜適合,1,24.548314,121.343789
北區,新竹縣,2621,1013,6,熊麻吉親子露營區,新竹縣尖石鄉那羅209之七,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
北區,新竹縣,2622,1013,6,熊麻吉親子露營區,新竹縣尖石鄉那羅209之七,服務態度佳,感謝｜態度｜熱情｜親切,1,24.548314,121.343789
北區,新竹縣,2623,1013,6,熊麻吉親子露營區,新竹縣尖石鄉那羅209之七,營主用心經營,用心｜經營｜營主,1,24.548314,121.343789
北區,新竹縣,2734,1047,6,田秘的家露營區,新竹縣五峰鄉鄰47之5號,親子友善,孩子｜小孩,1,24.574493,121.087514
北區,新竹縣,2735,1047,6,田秘的家露營區,新竹縣五峰鄉鄰47之5號,電信訊號良好,中華電信｜訊號,1,24.574493,121.087514
北區,新竹縣,2736,1047,6,田秘的家露營區,新竹縣五峰鄉鄰47之5號,營主用心經營,好客｜熱情｜營主,1,24.574493,121.087514
北區,新竹縣,2851,1085,6,福興小農庄,新竹縣橫山鄉104號,親子友善,小孩｜小朋友｜戲區｜遊戲區｜遊樂,1,24.715447,121.1421353
北區,新竹縣,2852,1085,6,福興小農庄,新竹縣橫山鄉104號,廁所整潔,乾淨｜廁所,1,24.715447,121.1421353
北區,新竹縣,2853,1085,6,福興小農庄,新竹縣橫山鄉104號,營主用心經營,客氣｜熱心｜營主｜用心｜親切,1,24.715447,121.1421353
北區,新竹縣,2854,1085,6,福興小農庄,新竹縣橫山鄉104號,服務態度佳,服務,1,24.715447,121.1421353
北區,新竹縣,2855,1085,6,福興小農庄,新竹縣橫山鄉104號,營地維護佳,營地｜環境｜衛浴｜設備｜設施｜舒適,1,24.715447,121.1421353
北區,新竹縣,2881,1092,6,秘花園親子露營區,新竹縣尖石鄉錦屏村12鄰那羅209號,親子友善,孩子｜小孩｜小朋友｜戲區｜水池｜玩水｜遊樂｜親子,1,24.548314,121.343789
北區,新竹縣,2882,1092,6,秘花園親子露營區,新竹縣尖石鄉錦屏村12鄰那羅209號,服務態度佳,客氣｜感謝｜營主｜用心｜親切,1,24.548314,121.343789
北區,新竹縣,2883,1092,6,秘花園親子露營區,新竹縣尖石鄉錦屏村12鄰那羅209號,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
北區,新竹縣,2884,1092,6,秘花園親子露營區,新竹縣尖石鄉錦屏村12鄰那羅209號,營主用心經營,營主｜用心,1,24.548314,121.343789
北區,新竹縣,2885,1092,6,秘花園親子露營區,新竹縣尖石鄉錦屏村12鄰那羅209號,營地維護佳,乾淨｜環境,1,24.548314,121.343789
北區,新竹縣,2886,1093,6,移動城堡露營區,新竹縣五峰鄉310-3號,親子友善,小孩｜小朋友,1,24.574493,121.087514
北區,新竹縣,2887,1093,6,移動城堡露營區,新竹縣五峰鄉310-3號,廁所整潔,乾淨｜廁所,1,24.574493,121.087514
北區,新竹縣,2888,1093,6,移動城堡露營區,新竹縣五峰鄉310-3號,淋浴設備佳,洗澡｜浴室｜熱水,1,24.574493,121.087514
北區,新竹縣,2889,1093,6,移動城堡露營區,新竹縣五峰鄉310-3號,營主用心經營,熱心｜營主｜用心｜經營,1,24.574493,121.087514
北區,新竹縣,2890,1093,6,移動城堡露營區,新竹縣五峰鄉310-3號,營地維護佳,維護｜草皮,1,24.574493,121.087514
北區,新竹縣,2891,1093,6,移動城堡露營區,新竹縣五峰鄉310-3號,服務態度佳,熱心,1,24.574493,121.087514
北區,新竹縣,2892,1094,6,穎築仙谷,新竹縣竹東鎮,景觀漂亮,小瀑布｜螢火蟲｜清幽｜環境,1,24.7243068,121.0996976
北區,新竹縣,2893,1094,6,穎築仙谷,新竹縣竹東鎮,適合團體或家族出遊,包場｜大家｜朋友,1,24.7243068,121.0996976
北區,新竹縣,2904,1098,6,空軍一號民宿露營,新竹縣五峰鄉花園村天湖219-17號,寵物友善,寵物｜友善,1,24.574493,121.087514
北區,新竹縣,2905,1098,6,空軍一號民宿露營,新竹縣五峰鄉花園村天湖219-17號,景觀漂亮,山景｜雲海｜風景｜視野,1,24.574493,121.087514
北區,新竹縣,2906,1098,6,空軍一號民宿露營,新竹縣五峰鄉花園村天湖219-17號,營主用心經營,營主｜用心｜親切,1,24.574493,121.087514
北區,新竹縣,2907,1098,6,空軍一號民宿露營,新竹縣五峰鄉花園村天湖219-17號,廁所整潔,乾淨｜衛浴,1,24.574493,121.087514
北區,新竹縣,2911,1100,6,窩.露營,新竹縣五峰鄉羅山1鄰4-9號,親子友善,孩子｜小孩｜小朋友,1,24.574493,121.087514
北區,新竹縣,2912,1100,6,窩.露營,新竹縣五峰鄉羅山1鄰4-9號,寵物友善,寵物,1,24.574493,121.087514
北區,新竹縣,2913,1100,6,窩.露營,新竹縣五峰鄉羅山1鄰4-9號,廁所整潔,乾淨｜廁所,1,24.574493,121.087514
北區,新竹縣,2914,1100,6,窩.露營,新竹縣五峰鄉羅山1鄰4-9號,營主用心經營,熱心｜營主｜用心,1,24.574493,121.087514
北區,新竹縣,2915,1100,6,窩.露營,新竹縣五峰鄉羅山1鄰4-9號,營地維護佳,維護｜草地,1,24.574493,121.087514
北區,新竹縣,2916,1100,6,窩.露營,新竹縣五峰鄉羅山1鄰4-9號,淋浴設備佳,熱水｜衛浴｜設備,1,24.574493,121.087514
北區,新竹縣,2917,1100,6,窩.露營,新竹縣五峰鄉羅山1鄰4-9號,自然生態豐富,小溪｜昆蟲｜生態｜螢火蟲,1,24.574493,121.087514
北區,新竹縣,2918,1101,6,窩邊草露營區,新竹縣橫山鄉新興街62巷67號,景觀漂亮,很漂亮｜星空｜景觀,1,24.715447,121.1421353
北區,新竹縣,2919,1101,6,窩邊草露營區,新竹縣橫山鄉新興街62巷67號,夜間安靜,安靜,1,24.715447,121.1421353
北區,新竹縣,2920,1101,6,窩邊草露營區,新竹縣橫山鄉新興街62巷67號,營主用心經營,營主｜風趣,1,24.715447,121.1421353
北區,新竹縣,2921,1101,6,窩邊草露營區,新竹縣橫山鄉新興街62巷67號,適合團體或家族出遊,包場｜夫妻｜朋友,1,24.715447,121.1421353
北區,新竹縣,2929,1103,6,童話森林露營地,新竹縣尖石鄉UnnamedRoad,親子友善,小孩｜小朋友｜溜滑梯｜滑水｜滑索｜滑草｜遊樂,1,24.548314,121.343789
北區,新竹縣,2930,1103,6,童話森林露營地,新竹縣尖石鄉UnnamedRoad,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
北區,新竹縣,2931,1103,6,童話森林露營地,新竹縣尖石鄉UnnamedRoad,營主用心經營,專業｜熱心｜熱情｜營主,1,24.548314,121.343789
北區,新竹縣,2932,1103,6,童話森林露營地,新竹縣尖石鄉UnnamedRoad,營地維護佳,環境｜舒適｜草皮,1,24.548314,121.343789
北區,新竹縣,2933,1103,6,童話森林露營地,新竹縣尖石鄉UnnamedRoad,景觀漂亮,星星｜星空｜森林｜螢火蟲｜觀星,1,24.548314,121.343789
北區,新竹縣,2952,1110,6,簡單的地方The Simple place自助民宿露營,新竹縣北埔鄉11鄰1~7號,親子友善,孩子,1,24.702003,121.0566848
北區,新竹縣,2953,1110,6,簡單的地方The Simple place自助民宿露營,新竹縣北埔鄉11鄰1~7號,廁所整潔,乾淨,1,24.702003,121.0566848
北區,新竹縣,2954,1110,6,簡單的地方The Simple place自助民宿露營,新竹縣北埔鄉11鄰1~7號,適合團體或家族出遊,全家｜組團,1,24.702003,121.0566848
北區,新竹縣,3006,1126,6,綠雲海露營區,新竹縣橫山鄉,親子友善,小孩,1,24.715447,121.1421353
北區,新竹縣,3007,1126,6,綠雲海露營區,新竹縣橫山鄉,免搭帳篷(懶人露營),懶人,1,24.715447,121.1421353
北區,新竹縣,3008,1126,6,綠雲海露營區,新竹縣橫山鄉,廁所整潔,乾淨｜廁所,1,24.715447,121.1421353
北區,新竹縣,3009,1126,6,綠雲海露營區,新竹縣橫山鄉,營地維護佳,維護｜營地｜環境,1,24.715447,121.1421353
北區,新竹縣,3010,1126,6,綠雲海露營區,新竹縣橫山鄉,營主用心經營,營主｜親切｜幫忙,1,24.715447,121.1421353
北區,新竹縣,3015,1128,6,緩緩李埔露營區 Huan Libu Camping,新竹縣尖石鄉1號,景觀漂亮,山景｜美的｜風景,1,24.548314,121.343789
北區,新竹縣,3016,1128,6,緩緩李埔露營區 Huan Libu Camping,新竹縣尖石鄉1號,營主用心經營,營主｜用心｜熱情｜親切｜關心｜經營,1,24.548314,121.343789
北區,新竹縣,3017,1128,6,緩緩李埔露營區 Huan Libu Camping,新竹縣尖石鄉1號,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
北區,新竹縣,3018,1128,6,緩緩李埔露營區 Huan Libu Camping,新竹縣尖石鄉1號,營地維護佳,草皮｜營地｜環境｜乾淨,1,24.548314,121.343789
北區,新竹縣,3056,1142,6,翡翠園露營區,新竹縣五峰鄉1鄰羅山24-16號,景觀漂亮,景色｜櫻花｜雲海｜翡翠,1,24.574493,121.087514
北區,新竹縣,3057,1142,6,翡翠園露營區,新竹縣五峰鄉1鄰羅山24-16號,廁所整潔,乾淨｜廁所,1,24.574493,121.087514
北區,新竹縣,3058,1142,6,翡翠園露營區,新竹縣五峰鄉1鄰羅山24-16號,營主用心經營,營主｜親切,1,24.574493,121.087514
北區,新竹縣,3071,1147,6,老鷹溪107號營地,新竹縣尖石鄉7號,寵物友善,寵物｜友善,1,24.548314,121.343789
北區,新竹縣,3072,1147,6,老鷹溪107號營地,新竹縣尖石鄉7號,服務態度佳,友善｜感謝｜推薦｜服務｜親切｜用心,1,24.548314,121.343789
北區,新竹縣,3073,1147,6,老鷹溪107號營地,新竹縣尖石鄉7號,營主用心經營,主人｜營主｜用心,1,24.548314,121.343789
北區,新竹縣,3074,1147,6,老鷹溪107號營地,新竹縣尖石鄉7號,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
北區,新竹縣,3075,1147,6,老鷹溪107號營地,新竹縣尖石鄉7號,營地維護佳,乾淨｜營地｜環境｜衛浴｜設備,1,24.548314,121.343789
北區,新竹縣,3076,1147,6,老鷹溪107號營地,新竹縣尖石鄉7號,有遮蔽空間,雨棚,1,24.548314,121.343789
北區,新竹縣,3103,1155,6,自然野趣露營區(一般營位,新竹縣尖石鄉新樂農路,親子友善,小孩,1,24.548314,121.343789
北區,新竹縣,3104,1155,6,自然野趣露營區(一般營位,新竹縣尖石鄉新樂農路,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
北區,新竹縣,3105,1155,6,自然野趣露營區(一般營位,新竹縣尖石鄉新樂農路,淋浴設備佳,洗澡｜浴室｜熱水,1,24.548314,121.343789
北區,新竹縣,3106,1156,6,臻美營地,新竹縣尖石鄉煤源段8鄰36-2號,親子友善,小孩｜活動｜泳池｜水彈｜教練,1,24.548314,121.343789
北區,新竹縣,3107,1156,6,臻美營地,新竹縣尖石鄉煤源段8鄰36-2號,服務態度佳,熱情｜親切｜服務｜服務人員,1,24.548314,121.343789
北區,新竹縣,3108,1156,6,臻美營地,新竹縣尖石鄉煤源段8鄰36-2號,營地維護佳,乾淨｜舒適｜營地｜環境,1,24.548314,121.343789
北區,新竹縣,3109,1156,6,臻美營地,新竹縣尖石鄉煤源段8鄰36-2號,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
北區,新竹縣,3121,1160,6,芬蘭露營區,新竹縣五峰鄉,景觀漂亮,好山好水｜星空｜景美｜精風景超｜美景｜美的｜美麗｜風景,1,24.574493,121.087514
北區,新竹縣,3122,1160,6,芬蘭露營區,新竹縣五峰鄉,營主用心經營,營主｜營主聯絡｜熱心｜親切,1,24.574493,121.087514
北區,新竹縣,3123,1160,6,芬蘭露營區,新竹縣五峰鄉,自然生態豐富,大自然｜飯生態,1,24.574493,121.087514
北區,新竹縣,3258,1206,6,蘇珊藏美露營區,新竹縣五峰鄉17鄰296-28號,親子友善,小孩｜小朋友｜活動｜適合,1,24.574493,121.087514
北區,新竹縣,3259,1206,6,蘇珊藏美露營區,新竹縣五峰鄉17鄰296-28號,廁所整潔,乾淨｜廁所,1,24.574493,121.087514
北區,新竹縣,3260,1206,6,蘇珊藏美露營區,新竹縣五峰鄉17鄰296-28號,營主用心經營,客氣｜營主｜用心｜親切,1,24.574493,121.087514
北區,新竹縣,3261,1206,6,蘇珊藏美露營區,新竹縣五峰鄉17鄰296-28號,營地維護佳,不錯｜值得｜整理｜營地｜環境｜設備｜設施,1,24.574493,121.087514
北區,新竹縣,3262,1206,6,蘇珊藏美露營區,新竹縣五峰鄉17鄰296-28號,服務態度佳,客氣｜營主｜親切,1,24.574493,121.087514
北區,新竹縣,3291,1216,6,蟬說: 霧繞 Chanshuo Woorao glamping,新竹縣五峰鄉,親子友善,小孩｜活動｜營火,1,24.574493,121.087514
北區,新竹縣,3292,1216,6,蟬說: 霧繞 Chanshuo Woorao glamping,新竹縣五峰鄉,寵物友善,寵物｜狗狗,1,24.574493,121.087514
北區,新竹縣,3293,1216,6,蟬說: 霧繞 Chanshuo Woorao glamping,新竹縣五峰鄉,服務態度佳,友善｜好評｜服務｜服務人員｜感謝｜歡迎,1,24.574493,121.087514
北區,新竹縣,3294,1216,6,蟬說: 霧繞 Chanshuo Woorao glamping,新竹縣五峰鄉,廁所整潔,乾淨｜廁所,1,24.574493,121.087514
北區,新竹縣,3314,1224,6,觀星賞月露營區,新竹縣尖石鄉,廁所整潔,乾淨｜廁所｜很棒｜衛浴,1,24.548314,121.343789
北區,新竹縣,3315,1224,6,觀星賞月露營區,新竹縣尖石鄉,景觀漂亮,夜景｜景色｜百萬｜美的｜雲海｜風景,1,24.548314,121.343789
北區,新竹縣,3316,1224,6,觀星賞月露營區,新竹縣尖石鄉,營主用心經營,熱情｜營主｜用心｜關心,1,24.548314,121.343789
北區,新竹縣,3317,1225,6,觀雲露營區,新竹縣五峰鄉,景觀漂亮,優美｜山景｜景色｜雲海｜風景,1,24.574493,121.087514
北區,新竹縣,3318,1225,6,觀雲露營區,新竹縣五峰鄉,營主用心經營,感謝｜營主｜熱心｜親切,1,24.574493,121.087514
北區,新竹縣,3369,1244,6,起初休閒露營區,新竹縣尖石鄉梅花村9鄰242-6號,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
北區,新竹縣,3370,1244,6,起初休閒露營區,新竹縣尖石鄉梅花村9鄰242-6號,營主用心經營,營主｜親切,1,24.548314,121.343789
北區,新竹縣,3421,1260,6,逗留營地,新竹縣竹東鎮16之13號,親子友善,小朋友｜狗狗,1,24.7243068,121.0996976
北區,新竹縣,3422,1260,6,逗留營地,新竹縣竹東鎮16之13號,靠近市區,市區｜夜市,1,24.7243068,121.0996976
北區,新竹縣,3423,1260,6,逗留營地,新竹縣竹東鎮16之13號,營主用心經營,主人｜佛心｜友善｜好客｜導覽｜營主｜親切｜熱情,1,24.7243068,121.0996976
北區,新竹縣,3424,1260,6,逗留營地,新竹縣竹東鎮16之13號,服務態度佳,友善｜好客｜親切｜熱情,1,24.7243068,121.0996976
北區,新竹縣,3425,1260,6,逗留營地,新竹縣竹東鎮16之13號,生活機能便利,市區｜夜市,1,24.7243068,121.0996976
北區,新竹縣,3439,1265,6,遇見嵨ㄨˇ繞,新竹縣尖石鄉9號,廁所整潔,乾淨｜廁所｜整潔,1,24.548314,121.343789
北區,新竹縣,3440,1265,6,遇見嵨ㄨˇ繞,新竹縣尖石鄉9號,景觀漂亮,優美｜風景｜銀河,1,24.548314,121.343789
北區,新竹縣,3441,1265,6,遇見嵨ㄨˇ繞,新竹縣尖石鄉9號,營主用心經營,營主｜用心,1,24.548314,121.343789
北區,新竹縣,3442,1265,6,遇見嵨ㄨˇ繞,新竹縣尖石鄉9號,適合賞櫻,櫻花｜粉色｜花季｜花況,1,24.548314,121.343789
北區,新竹縣,3443,1266,6,遊橘露營區,新竹縣橫山鄉,親子友善,小孩｜小朋友｜溜滑梯｜遊戲｜活動,1,24.7176825,121.1393701
北區,新竹縣,3444,1266,6,遊橘露營區,新竹縣橫山鄉,廁所整潔,乾淨｜廁所,1,24.7176825,121.1393701
北區,新竹縣,3445,1266,6,遊橘露營區,新竹縣橫山鄉,營地維護佳,完善｜營地｜環境｜規劃｜設施,1,24.7176825,121.1393701
北區,新竹縣,3446,1266,6,遊橘露營區,新竹縣橫山鄉,營主用心經營,客氣｜營主｜感謝,1,24.7176825,121.1393701
北區,新竹縣,3548,1293,6,野漾莊園,新竹縣橫山鄉馬福89號,親子友善,小孩｜小朋友｜活動｜電影,1,24.7176825,121.1393701
北區,新竹縣,3549,1293,6,野漾莊園,新竹縣橫山鄉馬福89號,服務態度佳,態度｜服務｜服務態度｜親切,1,24.7176825,121.1393701
北區,新竹縣,3550,1293,6,野漾莊園,新竹縣橫山鄉馬福89號,免搭帳篷(懶人露營),帳篷｜體驗,1,24.7176825,121.1393701
北區,新竹縣,3557,1295,6,野足營地,新竹縣五峰鄉天湖9鄰196-6號,景觀漂亮,山景｜雲海｜風景,1,24.574493,121.087514
北區,新竹縣,3558,1295,6,野足營地,新竹縣五峰鄉天湖9鄰196-6號,廁所整潔,乾淨｜廁所,1,24.574493,121.087514
北區,新竹縣,3559,1295,6,野足營地,新竹縣五峰鄉天湖9鄰196-6號,營主用心經營,營主｜用心,1,24.574493,121.087514
北區,新竹縣,3560,1295,6,野足營地,新竹縣五峰鄉天湖9鄰196-6號,營地維護佳,乾淨｜營地｜環境,1,24.574493,121.087514
北區,新竹縣,3561,1295,6,野足營地,新竹縣五峰鄉天湖9鄰196-6號,服務態度佳,營主｜用心,1,24.574493,121.087514
北區,新竹縣,3579,1304,6,金穗休閒露營,新竹縣橫山鄉橫山村頭份林18鄰6-2號,親子友善,孩子｜沙坑｜活動｜親子｜設施,1,24.7176825,121.1393701
北區,新竹縣,3580,1304,6,金穗休閒露營,新竹縣橫山鄉橫山村頭份林18鄰6-2號,營主用心經營,營主｜用心,1,24.7176825,121.1393701
北區,新竹縣,3581,1304,6,金穗休閒露營,新竹縣橫山鄉橫山村頭份林18鄰6-2號,營地維護佳,乾淨｜草地｜草皮｜營地｜環境,1,24.7176825,121.1393701
北區,新竹縣,3582,1304,6,金穗休閒露營,新竹縣橫山鄉橫山村頭份林18鄰6-2號,廁所整潔,乾淨｜廁所｜浴廁｜衛浴,1,24.7176825,121.1393701
北區,新竹縣,3583,1304,6,金穗休閒露營,新竹縣橫山鄉橫山村頭份林18鄰6-2號,淋浴設備佳,淋浴｜熱水｜浴廁｜衛浴,1,24.7176825,121.1393701
北區,新竹縣,3610,1314,6,關西大象露營地,新竹縣關西鎮仁安里拱子溝九鄰26號,親子友善,小孩｜溜滑梯｜沙坑｜親子｜設施,1,24.792632,121.175891
北區,新竹縣,3611,1314,6,關西大象露營地,新竹縣關西鎮仁安里拱子溝九鄰26號,生活機能便利,市區｜採買｜方便,1,24.792632,121.175891
北區,新竹縣,3612,1314,6,關西大象露營地,新竹縣關西鎮仁安里拱子溝九鄰26號,廁所整潔,乾淨｜廁所,1,24.792632,121.175891
北區,新竹縣,3728,1351,6,雲起露營區,新竹縣五峰鄉白蘭307-15號,景觀漂亮,優美｜大景｜日出｜雲海｜雲海加｜風景｜美麗,1,24.574493,121.087514
北區,新竹縣,3729,1351,6,雲起露營區,新竹縣五峰鄉白蘭307-15號,廁所整潔,乾淨｜廁所,1,24.574493,121.087514
北區,新竹縣,3730,1351,6,雲起露營區,新竹縣五峰鄉白蘭307-15號,營主用心經營,客氣｜實在｜溝通｜營主｜用心｜親切｜貼心,1,24.574493,121.087514
北區,新竹縣,3731,1351,6,雲起露營區,新竹縣五峰鄉白蘭307-15號,服務態度佳,客氣｜實在｜親切｜貼心,1,24.574493,121.087514
北區,新竹縣,3732,1351,6,雲起露營區,新竹縣五峰鄉白蘭307-15號,適合賞櫻,櫻花,1,24.574493,121.087514
北區,新竹縣,3747,1356,6,雷沙達岜斯露營區,新竹縣尖石鄉4號,營主用心經營,營主,1,24.548314,121.343789
北區,新竹縣,3748,1356,6,雷沙達岜斯露營區,新竹縣尖石鄉4號,廁所整潔,乾淨｜廁所,1,24.548314,121.343789
