region,county_name,campground_tag_ID,campground_ID,county_ID,camping_site_name,address,Tag,ref_keywords,tag_count
北區,桃園市,254,197,4,歐陽莊園,桃園市復興區高義蘭道路65之7號,景觀漂亮,美景｜風景,1
北區,桃園市,255,197,4,歐陽莊園,桃園市復興區高義蘭道路65之7號,適合賞櫻,櫻花｜花季,1
北區,桃園市,259,199,4,比固花園,桃園市復興區高義村,淋浴設備佳,淋浴｜熱水,1
北區,桃園市,260,199,4,比固花園,桃園市復興區高義村,營地維護佳,營地｜用心｜維護｜草皮,1
北區,桃園市,261,199,4,比固花園,桃園市復興區高義村,營主用心經營,營主｜用心,1
北區,桃園市,262,199,4,比固花園,桃園市復興區高義村,服務態度佳,親切｜態度,1
北區,桃園市,263,199,4,比固花園,桃園市復興區高義村,廁所整潔,乾淨｜廁所,1
北區,桃園市,267,211,4,清清露營區,桃園市復興區華陵里8鄰40號,景觀漂亮,山景｜景觀｜風景,1
北區,桃園市,268,211,4,清清露營區,桃園市復興區華陵里8鄰40號,廁所整潔,乾淨｜廁所,1
北區,桃園市,269,211,4,清清露營區,桃園市復興區華陵里8鄰40號,營地維護佳,營地｜環境｜草皮,1
北區,桃園市,283,223,4,爺亨溪岸,桃園市復興區,廁所整潔,中央｜乾淨｜廁所,1
北區,桃園市,284,223,4,爺亨溪岸,桃園市復興區,營主用心經營,營主｜營主夫｜營主能,1
北區,桃園市,285,223,4,爺亨溪岸,桃園市復興區,水上活動豐富,水池｜玩水｜釣魚｜魚池,1
北區,桃園市,303,247,4,米利漾,桃園市復興區2號,廁所整潔,乾淨｜廁所,1
北區,桃園市,304,247,4,米利漾,桃園市復興區2號,營地維護佳,整理｜環境｜維護,1
北區,桃園市,305,247,4,米利漾,桃園市復興區2號,營主用心經營,營主｜用心,1
北區,桃園市,306,247,4,米利漾,桃園市復興區2號,淋浴設備佳,沐浴｜浴室｜熱水｜衛浴,1
北區,桃園市,368,326,4,露薩休閒露營區,桃園市復興區三光里爺亨35-1號,景觀漂亮,景美｜景觀區｜風景,1
北區,桃園市,369,326,4,露薩休閒露營區,桃園市復興區三光里爺亨35-1號,營地維護佳,乾淨｜草皮｜營地｜環境,1
北區,桃園市,377,335,4,飛督努露營區,桃園市復興區霞雲里5鄰成福路559號,廁所整潔,不錯｜乾淨｜廁所｜很棒｜推薦｜整體｜環境,1
北區,桃園市,378,335,4,飛督努露營區,桃園市復興區霞雲里5鄰成福路559號,營主用心經營,營主｜很棒｜推薦,1
北區,桃園市,388,344,4,高崗露營區,桃園市復興區武崙路33號,營主用心經營,好客｜熱情｜親切｜營主,1
北區,桃園市,389,344,4,高崗露營區,桃園市復興區武崙路33號,營地維護佳,乾淨｜維護｜草地｜環境,1
北區,桃園市,390,344,4,高崗露營區,桃園市復興區武崙路33號,景觀漂亮,山景｜風景,1
北區,桃園市,391,344,4,高崗露營區,桃園市復興區武崙路33號,服務態度佳,熱情｜親切,1
北區,桃園市,392,344,4,高崗露營區,桃園市復興區武崙路33號,有遮蔽空間,雨棚,1
北區,桃園市,393,344,4,高崗露營區,桃園市復興區武崙路33號,車泊友善,車宿,1
北區,桃園市,394,344,4,高崗露營區,桃園市復興區武崙路33號,淋浴設備佳,衛浴｜熱水,1
北區,桃園市,463,376,4,"Colin 亞力山大露營區",桃園市復興區高義蘭道路65-9號,廁所整潔,主人｜乾淨｜廁所,1
北區,桃園市,464,376,4,"Colin 亞力山大露營區",桃園市復興區高義蘭道路65-9號,景觀漂亮,星空｜美麗｜風景,1
北區,桃園市,465,376,4,"Colin 亞力山大露營區",桃園市復興區高義蘭道路65-9號,營主用心經營,營主｜用心,1
北區,桃園市,466,376,4,"Colin 亞力山大露營區",桃園市復興區高義蘭道路65-9號,適合賞櫻,櫻花｜花季,1
北區,桃園市,476,380,4,Hola吼辣露營農場,桃園市復興區16號,親子友善,小朋友｜水池,1
北區,桃園市,477,380,4,Hola吼辣露營農場,桃園市復興區16號,景觀漂亮,山景｜竹林｜瀑布｜螢火蟲,1
北區,桃園市,478,380,4,Hola吼辣露營農場,桃園市復興區16號,服務態度佳,主人｜友善｜營主｜親切｜用心,1
北區,桃園市,479,380,4,Hola吼辣露營農場,桃園市復興區16號,廁所整潔,乾淨｜廁所｜整潔,1
北區,桃園市,480,380,4,Hola吼辣露營農場,桃園市復興區16號,淋浴設備佳,洗澡｜浴室｜淋浴｜熱水,1
北區,桃園市,591,414,4,一號地露營區,桃園市復興區,景觀漂亮,山景｜山林｜景色｜雲海｜風景,1
北區,桃園市,592,414,4,一號地露營區,桃園市復興區,廁所整潔,乾淨｜廁所,1
北區,桃園市,593,414,4,一號地露營區,桃園市復興區,營主用心經營,熱情｜營主｜用心｜親切,1
北區,桃園市,594,414,4,一號地露營區,桃園市復興區,服務態度佳,熱情｜親切,1
北區,桃園市,641,428,4,上杉露營區,桃園市復興區6鄰28之,親子友善,小孩,1
北區,桃園市,642,428,4,上杉露營區,桃園市復興區6鄰28之,營主用心經營,主人｜熱心｜熱情｜營主｜用心｜親切,1
北區,桃園市,643,428,4,上杉露營區,桃園市復興區6鄰28之,廁所整潔,乾淨｜浴廁｜衛浴｜衛生間,1
北區,桃園市,644,428,4,上杉露營區,桃園市復興區6鄰28之,營地維護佳,整理｜環境,1
北區,桃園市,690,445,4,亞霧香草營區,桃園市復興區,廁所整潔,乾淨｜廁所,1
北區,桃園市,691,445,4,亞霧香草營區,桃園市復興區,景觀漂亮,山景｜美麗｜風景,1
北區,桃園市,692,445,4,亞霧香草營區,桃園市復興區,營主用心經營,和善｜營主｜用心｜經營｜親切,1
北區,桃園市,696,447,4,享恩商店露營區,桃園市復興區溪口路86號,營主用心經營,主人｜熱情｜用心,1
北區,桃園市,697,447,4,享恩商店露營區,桃園市復興區溪口路86號,廁所整潔,乾淨｜廁所,1
北區,桃園市,698,447,4,享恩商店露營區,桃園市復興區溪口路86號,插座充足,充電｜充電系統｜插座,1
北區,桃園市,699,448,4,"享慢活 Double 5",桃園市新屋區港興路310號,親子友善,小孩｜小朋友｜活動｜表演｜體驗｜適合,1
北區,桃園市,700,448,4,"享慢活 Double 5",桃園市新屋區港興路310號,服務態度佳,服務｜服務人員｜反應,1
北區,桃園市,730,458,4,伊萬農場露營區,桃園市復興區高義里雪霧鬧,廁所整潔,乾淨｜廁所,1
北區,桃園市,731,458,4,伊萬農場露營區,桃園市復興區高義里雪霧鬧,營地維護佳,整理｜維護,1
北區,桃園市,732,458,4,伊萬農場露營區,桃園市復興區高義里雪霧鬧,營主用心經營,營主｜用心,1
北區,桃園市,733,458,4,伊萬農場露營區,桃園市復興區高義里雪霧鬧,景觀漂亮,夜景｜雲海｜風景,1
北區,桃園市,738,460,4,"休旅家 梧桐心境露營區",桃園市龍潭區粗坑路622巷280號,營地維護佳,乾淨｜草皮｜衛浴,1
北區,桃園市,739,460,4,"休旅家 梧桐心境露營區",桃園市龍潭區粗坑路622巷280號,服務態度佳,服務｜營主,1
北區,桃園市,776,470,4,兔子坑露營區,桃園市龍潭區永昌路51巷18弄108之2號,廁所整潔,乾淨｜廁所,1
北區,桃園市,777,470,4,兔子坑露營區,桃園市龍潭區永昌路51巷18弄108之2號,營地維護佳,營主｜營地｜環境｜管理｜維護｜草地｜草皮,1
北區,桃園市,778,470,4,兔子坑露營區,桃園市龍潭區永昌路51巷18弄108之2號,營主用心經營,營主｜用心,1
北區,桃園市,799,477,4,八度野溪露營區(免裝備露營車,桃園市復興區羅馬路三段238號,廁所整潔,乾淨｜廁所,1
北區,桃園市,800,477,4,八度野溪露營區(免裝備露營車,桃園市復興區羅馬路三段238號,營主用心經營,營主｜營主會｜用心｜經營｜親切,1
北區,桃園市,801,477,4,八度野溪露營區(免裝備露營車,桃園市復興區羅馬路三段238號,淋浴設備佳,浴室｜衛浴,1
北區,桃園市,914,517,4,"卡普休閒農莊(Qapu Camping Area)",桃園市復興區23號,營主用心經營,不錯｜主人｜幫忙｜很棒｜推薦｜營主｜熱情｜貼心,1
北區,桃園市,915,517,4,"卡普休閒農莊(Qapu Camping Area)",桃園市復興區23號,廁所整潔,乾淨｜廁所｜馬桶,1
北區,桃園市,916,517,4,"卡普休閒農莊(Qapu Camping Area)",桃園市復興區23號,景觀漂亮,景色｜山林,1
北區,桃園市,917,518,4,卡果牧場,桃園市大園區埔心83-2號,廁所整潔,乾淨｜廁所,1
北區,桃園市,918,518,4,卡果牧場,桃園市大園區埔心83-2號,營主用心經營,熱情｜營主｜親切,1
北區,桃園市,919,518,4,卡果牧場,桃園市大園區埔心83-2號,營地維護佳,乾淨｜草地｜草皮｜環境,1
北區,桃園市,920,518,4,卡果牧場,桃園市大園區埔心83-2號,寵物友善,牧羊犬｜狗狗,1
北區,桃園市,932,524,4,友善露營區,桃園市復興區中心路160-7號,服務態度佳,友善｜營主｜營主貼｜超親切,1
北區,桃園市,933,524,4,友善露營區,桃園市復興區中心路160-7號,廁所整潔,乾淨｜廁所,1
北區,桃園市,934,524,4,友善露營區,桃園市復興區中心路160-7號,景觀漂亮,優美老｜夕陽｜景色｜景優樹｜風景｜越美連夕陽｜神木,1
北區,桃園市,935,524,4,友善露營區,桃園市復興區中心路160-7號,營主用心經營,營主｜營主貼｜超親切,1
北區,桃園市,936,524,4,友善露營區,桃園市復興區中心路160-7號,適合團體或家族出遊,包場｜同學｜大家｜朋友｜老小｜聚會,1
北區,桃園市,939,526,4,叢林開始懶人露營區Glamping,桃園市龍潭區德湖街369號,寵物友善,寵物｜友善,1
北區,桃園市,940,526,4,叢林開始懶人露營區Glamping,桃園市龍潭區德湖街369號,服務態度佳,友善｜服務｜很棒｜推薦｜提供｜超級,1
北區,桃園市,941,526,4,叢林開始懶人露營區Glamping,桃園市龍潭區德湖街369號,免搭帳篷(懶人露營),房間｜帳篷,1
北區,桃園市,942,526,4,叢林開始懶人露營區Glamping,桃園市龍潭區德湖街369號,娛樂活動豐富,活動｜豐富,1
北區,桃園市,943,526,4,叢林開始懶人露營區Glamping,桃園市龍潭區德湖街369號,餐點,下午茶｜早餐｜晚餐｜餐點,1
北區,桃園市,1059,559,4,喜樂麻谷烤肉露營休閒園區,桃園市復興區霞雲里4鄰佳志13-1號,親子友善,小朋友｜戲水｜玩水,1
北區,桃園市,1060,559,4,喜樂麻谷烤肉露營休閒園區,桃園市復興區霞雲里4鄰佳志13-1號,插座充足,插座,1
北區,桃園市,1061,559,4,喜樂麻谷烤肉露營休閒園區,桃園市復興區霞雲里4鄰佳志13-1號,廁所整潔,乾淨,1
北區,桃園市,1120,577,4,基拉耳山莊,桃園市復興區溪口路16巷29號,親子友善,小孩,1
北區,桃園市,1121,577,4,基拉耳山莊,桃園市復興區溪口路16巷29號,景觀漂亮,景觀｜美景｜風景,1
北區,桃園市,1122,577,4,基拉耳山莊,桃園市復興區溪口路16巷29號,服務態度佳,服務｜親切｜用心｜感謝,1
北區,桃園市,1123,577,4,基拉耳山莊,桃園市復興區溪口路16巷29號,營主用心經營,用心,1
北區,桃園市,1124,577,4,基拉耳山莊,桃園市復興區溪口路16巷29號,適合團體或家族出遊,適合,1
北區,桃園市,1132,580,4,塔曼之光露營區,桃園市復興區中心路315號,廁所整潔,乾淨｜廁所,1
北區,桃園市,1133,580,4,塔曼之光露營區,桃園市復興區中心路315號,營地維護佳,乾淨｜環境,1
北區,桃園市,1134,580,4,塔曼之光露營區,桃園市復興區中心路315號,景觀漂亮,景色｜風景｜開闊,1
北區,桃園市,1135,581,4,塔木休閒農場,桃園市復興區10鄰29之5號,廁所整潔,主人｜乾淨｜廁所｜整潔｜衛浴,1
北區,桃園市,1136,581,4,塔木休閒農場,桃園市復興區10鄰29之5號,營主用心經營,主人｜幫忙｜熱情｜營主｜親切,1
北區,桃園市,1137,581,4,塔木休閒農場,桃園市復興區10鄰29之5號,營地維護佳,乾淨｜營地｜環境｜碎石,1
北區,桃園市,1146,585,4,壘薩露營區,桃園市復興區卡普,寵物友善,可愛｜可愛的｜大白熊｜寵物｜狗狗｜貓咪｜貓貓,1
北區,桃園市,1147,585,4,壘薩露營區,桃園市復興區卡普,廁所整潔,乾淨｜廁所｜衛浴,1
北區,桃園市,1148,585,4,壘薩露營區,桃園市復興區卡普,服務態度佳,主人｜友善｜熱情｜營主｜親人｜親切,1
北區,桃園市,1149,585,4,壘薩露營區,桃園市復興區卡普,營地維護佳,乾淨｜優質｜環境｜營區｜營地｜設備｜風景,1
北區,桃園市,1183,594,4,夢想家園露營區,桃園市復興區華陵里9鄰85號,景觀漂亮,山景｜無敵｜神木｜風景,1
北區,桃園市,1184,594,4,夢想家園露營區,桃園市復興區華陵里9鄰85號,廁所整潔,乾淨｜廁所｜整潔,1
北區,桃園市,1185,594,4,夢想家園露營區,桃園市復興區華陵里9鄰85號,營主用心經營,好客｜家園｜想家園｜營主｜用心｜經營｜熱情｜親切,1
北區,桃園市,1186,594,4,夢想家園露營區,桃園市復興區華陵里9鄰85號,服務態度佳,好客｜熱情｜親切,1
北區,桃園市,1187,594,4,夢想家園露營區,桃園市復興區華陵里9鄰85號,營地維護佳,乾淨｜營地｜環境｜舒適｜整潔,1
北區,桃園市,1188,594,4,夢想家園露營區,桃園市復興區華陵里9鄰85號,有遮蔽空間,雨棚,1
北區,桃園市,1211,602,4,大樹下露營區,桃園市復興區32號,營主用心經營,熱情｜營主｜營主溝｜親切,1
北區,桃園市,1212,602,4,大樹下露營區,桃園市復興區32號,廁所整潔,乾淨｜廁所,1
北區,桃園市,1213,602,4,大樹下露營區,桃園市復興區32號,營地維護佳,整理｜環境,1
北區,桃園市,1288,623,4,天成逸旅,桃園市龍潭區悅華路100號,免搭帳篷(懶人露營),不用,1
北區,桃園市,1289,623,4,天成逸旅,桃園市龍潭區悅華路100號,生活機能便利,很近,1
北區,桃園市,1335,638,4,奎輝營地,桃園市復興區奎輝里5鄰12號,親子友善,孩子｜小孩｜小朋友,1
北區,桃園市,1336,638,4,奎輝營地,桃園市復興區奎輝里5鄰12號,營地維護佳,維護,1
北區,桃園市,1337,638,4,奎輝營地,桃園市復興區奎輝里5鄰12號,營主用心經營,熱心｜熱情｜營主｜親切,1
北區,桃園市,1494,683,4,山上陽光休閒農莊,桃園市復興區一鄰號,親子友善,小朋友｜積木｜籃球｜羽球｜腳踏車｜螢火蟲,1
北區,桃園市,1495,683,4,山上陽光休閒農莊,桃園市復興區一鄰號,營主用心經營,主人｜營主｜待人｜親切｜用心,1
北區,桃園市,1496,683,4,山上陽光休閒農莊,桃園市復興區一鄰號,交通便利,交通｜方便,1
北區,桃園市,1505,687,4,山大王休閒農莊,桃園市復興區成福路,親子友善,小孩｜小朋友｜親子,1
北區,桃園市,1506,687,4,山大王休閒農莊,桃園市復興區成福路,營主用心經營,熱情｜營主｜用心,1
北區,桃園市,1507,687,4,山大王休閒農莊,桃園市復興區成福路,服務態度佳,服務｜熱情,1
北區,桃園市,1596,710,4,山雲海露營農場,桃園市復興區中心路156號,廁所整潔,乾淨｜廁所｜整潔,1
北區,桃園市,1597,710,4,山雲海露營農場,桃園市復興區中心路156號,營主用心經營,營主｜用心｜經營,1
北區,桃園市,1598,710,4,山雲海露營農場,桃園市復興區中心路156號,營地維護佳,維護｜環境,1
北區,桃園市,1599,710,4,山雲海露營農場,桃園市復興區中心路156號,服務態度佳,親切,1
北區,桃園市,1651,726,4,布納星空露營區,桃園市復興區25之6號,營主用心經營,主人｜熱情｜營主｜用心｜親切｜誠實｜關心,1
北區,桃園市,1652,726,4,布納星空露營區,桃園市復興區25之6號,廁所整潔,乾淨｜廁所｜衛浴,1
北區,桃園市,1653,726,4,布納星空露營區,桃園市復興區25之6號,服務態度佳,熱情｜親切,1
北區,桃園市,1654,726,4,布納星空露營區,桃園市復興區25之6號,景觀漂亮,星空｜雲海,1
北區,桃園市,1677,734,4,庫巴露營區,桃園市復興區庫志道路31-3號,廁所整潔,乾淨｜廁所｜整潔,1
北區,桃園市,1678,734,4,庫巴露營區,桃園市復興區庫志道路31-3號,營主用心經營,主人｜營主｜用心,1
北區,桃園市,1679,734,4,庫巴露營區,桃園市復興區庫志道路31-3號,淋浴設備佳,水壓｜沐浴｜洗澡｜浴室｜熱水,1
北區,桃園市,1753,755,4,恩愛農場露營地,桃園市復興區華陵里巴崚143之1號,景觀漂亮,很漂亮｜景觀｜超美｜風景,1
北區,桃園市,1754,755,4,恩愛農場露營地,桃園市復興區華陵里巴崚143之1號,適合賞櫻,櫻花｜爆開｜盛開｜賞花,1
北區,桃園市,1755,755,4,恩愛農場露營地,桃園市復興區華陵里巴崚143之1號,廁所整潔,浴廁｜清潔,1
北區,桃園市,1834,776,4,拉嘎露營區,桃園市復興區霞雲里佳志14之1號,景觀漂亮,優雅｜景色｜清新｜環境｜畫面｜空氣｜美不勝收｜風景｜驚喜,1
北區,桃園市,1860,786,4,摩亞露營區,桃園市復興區高義村雪霧鬧7鄰10-8號,景觀漂亮,夜景｜百萬｜雲海｜風景｜視野｜美的,1
北區,桃園市,1861,786,4,摩亞露營區,桃園市復興區高義村雪霧鬧7鄰10-8號,廁所整潔,乾淨｜廁所,1
北區,桃園市,1862,786,4,摩亞露營區,桃園市復興區高義村雪霧鬧7鄰10-8號,淋浴設備佳,洗澡｜浴室｜熱水｜衛浴,1
北區,桃園市,1863,786,4,摩亞露營區,桃園市復興區高義村雪霧鬧7鄰10-8號,營主用心經營,營主｜熱情｜處理,1
北區,桃園市,1864,786,4,摩亞露營區,桃園市復興區高義村雪霧鬧7鄰10-8號,營地維護佳,環境｜草地｜草坪｜草皮｜營地｜舒服｜舒適,1
北區,桃園市,1926,806,4,施工中暫停服務,桃園市復興區,營主用心經營,主人｜佛心｜好客｜熱情｜營主｜莊主熱情｜親切｜風趣,1
北區,桃園市,1927,806,4,施工中暫停服務,桃園市復興區,廁所整潔,乾淨,1
北區,桃園市,1928,806,4,施工中暫停服務,桃園市復興區,景觀漂亮,環山｜空氣｜花草｜風景,1
北區,桃園市,1929,806,4,施工中暫停服務,桃園市復興區,車泊友善,車宿,1
北區,桃園市,1930,806,4,施工中暫停服務,桃園市復興區,服務態度佳,熱情，親切,1
北區,桃園市,2194,886,4,桃園•復興露營區,桃園市復興區,廁所整潔,不錯｜乾淨｜廁所｜很棒,1
北區,桃園市,2195,886,4,桃園•復興露營區,桃園市復興區,親子友善,女兒｜好玩｜小孩,1
北區,桃園市,2196,887,4,桃園市龍潭區石門國民小學第二校區,桃園市龍潭區民治路100號,nan,nan,1
北區,桃園市,2248,904,4,森森親子露營區,桃園市大溪區福山一路118-1號,親子友善,小孩｜小朋友｜溜滑梯｜沙坑｜水池｜親子｜開心,1
北區,桃園市,2249,904,4,森森親子露營區,桃園市大溪區福山一路118-1號,免搭帳篷(懶人露營),不用｜帳篷,1
北區,桃園市,2250,904,4,森森親子露營區,桃園市大溪區福山一路118-1號,廁所整潔,乾淨｜廁所,1
北區,桃園市,2251,904,4,森森親子露營區,桃園市大溪區福山一路118-1號,淋浴設備佳,洗澡｜浴室｜熱水｜衛浴,1
北區,桃園市,2252,904,4,森森親子露營區,桃園市大溪區福山一路118-1號,營主用心經營,營主｜用心｜親切｜解決,1
北區,桃園市,2253,904,4,森森親子露營區,桃園市大溪區福山一路118-1號,營地維護佳,整理｜環境｜草皮｜規劃,1
北區,桃園市,2283,916,4,樂悠露營,桃園市復興區奎輝里2鄰下奎輝3-1號,親子友善,小孩｜小朋友｜家庭,1
北區,桃園市,2284,916,4,樂悠露營,桃園市復興區奎輝里2鄰下奎輝3-1號,景觀漂亮,湖景,1
北區,桃園市,2285,916,4,樂悠露營,桃園市復興區奎輝里2鄰下奎輝3-1號,廁所整潔,乾淨｜廁所,1
北區,桃園市,2286,916,4,樂悠露營,桃園市復興區奎輝里2鄰下奎輝3-1號,營主用心經營,營主,1
北區,桃園市,2287,916,4,樂悠露營,桃園市復興區奎輝里2鄰下奎輝3-1號,服務態度佳,推薦｜建議｜提醒,1
北區,桃園市,2303,922,4,樂野露營區,桃園市復興區華陵村11鄰180-11號,廁所整潔,不錯｜乾淨｜廁所｜很棒,1
北區,桃園市,2309,925,4,樹不老休閒莊園,桃園市復興區,免搭帳篷(懶人露營),免裝備｜帳篷｜裝備,1
北區,桃園市,2310,925,4,樹不老休閒莊園,桃園市復興區,景觀漂亮,山景｜美景｜風景,1
北區,桃園市,2311,925,4,樹不老休閒莊園,桃園市復興區,服務態度佳,主人｜熱情｜親切｜營主｜用心,1
北區,桃園市,2312,925,4,樹不老休閒莊園,桃園市復興區,營主用心經營,主人｜熱情｜親切｜營主｜用心,1
北區,桃園市,2360,940,4,比亞山露營區,桃園市復興區,親子友善,小孩｜小朋友｜釣魚｜魚池,1
北區,桃園市,2361,940,4,比亞山露營區,桃園市復興區,廁所整潔,乾淨｜廁所,1
北區,桃園市,2362,940,4,比亞山露營區,桃園市復興區,淋浴設備佳,浴室｜熱水,1
北區,桃園市,2363,940,4,比亞山露營區,桃園市復興區,營主用心經營,主人｜營主｜用心｜熱情｜招待,1
北區,桃園市,2364,940,4,比亞山露營區,桃園市復興區,適合團體或家族出遊,包場｜露友｜適合,1
北區,桃園市,2374,943,4,比該溪生態露營區,桃園市復興區9鄰89-1號,廁所整潔,乾淨｜廁所,1
北區,桃園市,2375,943,4,比該溪生態露營區,桃園市復興區9鄰89-1號,電信訊號良好,訊號｜網路,1
北區,桃園市,2376,943,4,比該溪生態露營區,桃園市復興區9鄰89-1號,營地維護佳,營地｜環境｜生態｜美麗,1
北區,桃園市,2377,943,4,比該溪生態露營區,桃園市復興區9鄰89-1號,營主用心經營,營主,1
北區,桃園市,2390,948,4,水樂活親子農場,桃園市中壢區福達路二段628號,親子友善,孩子｜小孩｜戲區｜親子｜活動｜釣魚｜魚池,1
北區,桃園市,2391,948,4,水樂活親子農場,桃園市中壢區福達路二段628號,廁所整潔,乾淨｜廁所,1
北區,桃園市,2413,954,4,沄峰農場,桃園市復興區華陵村10鄰143之22號,景觀漂亮,夜景｜日出｜景色｜美景｜風景,1
